Store,Dept,Week,Month,Quarter,Year,IsHoliday,Type_enc,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,MarkDown_Total,lag_1,lag_4,lag_8,lag_52,rolling_mean_4,rolling_mean_12,rolling_std_4,Date,Type,Actual_Sales
4,92,9352.188,128.71284,20.935036,-30.0071,0,-333.52008,-82.24957,337.47818,122.923225,197.32912,345.81555,-423.20242,-441.76108,-639.69653,-72.968605,905.10767,-361.9845,89323.39,18217.125,2347.7656,24607.816,24629.996,7763.271,1019.46216,2011-12-16,A,195603.8
45,17,-5528.6963,-15.591021,46.780525,151.24593,1,6.305551,-18.242178,29.080872,24.985409,-33.39826,-15.351984,136.68155,-47.39045,10.050592,-13.339775,-42.442886,7.398206,5457.2207,25.300747,-309.23788,-1941.0079,-426.33884,-568.49994,-206.56155,2011-12-30,B,13423.14
18,3,-5161.7065,8.870197,50.980743,119.8743,1,4.6603374,-22.544147,-19.397566,30.863129,-7.3150616,-22.681622,101.2433,-82.12287,21.45306,-13.312436,-35.056805,3.8239489,3963.5037,-323.47635,-281.57678,-1826.6862,-720.0586,-441.80988,-17.84739,2011-12-30,B,10009.36
20,71,13.863817,9.295599,-0.8791902,-1.2593591,0,-1.8459985,8.846078,3.1743045,-17.071373,-13.744341,24.902248,46.302853,9.659583,42.833675,147.61539,-11.173602,-1.385374,-7481.4766,-1018.9105,-36.41009,-1047.6204,-1558.4077,-402.28714,49.041576,2012-07-06,A,5438.42
27,91,-204.59726,3.9340868,8.135682,-6.3843927,1,-16.98351,-36.25817,30.316711,226.093,-76.54802,-130.19681,163.9368,-131.60356,219.07947,181.8656,320.57126,95.71078,35818.9,787.95264,721.2573,7525.4907,2921.642,564.2311,-145.43011,2012-09-07,A,69557.03
34,46,-56.15847,-11.556613,-2.3147676,-1.7108179,0,-0.21882993,6.641653,-1.3668523,-25.204134,40.798286,-9.301795,-13.318789,17.725975,-32.556664,-25.094883,0.35521236,-0.64269584,2274.467,234.97076,-1.7858623,-241.30745,-405.96426,-221.25461,62.72861,2011-05-06,A,18611.62
2,24,-48.772514,-6.96336,-0.7772778,1.1399405,0,-1.8497165,8.46372,-6.177975,17.984066,-12.497656,-17.184464,-8.576955,16.100325,-14.864554,-10.262038,-0.92753583,-1.9991748,-5857.8306,-1015.03546,7.1282277,-98.298485,-1379.7888,-357.6776,44.2713,2010-04-23,A,6527.13
11,71,-194.77121,-44.008663,-6.9095955,2.1915045,0,-1.8287848,6.5677247,1.1122658,-44.932327,-15.193626,0.025781255,-8.08212,15.053808,-15.1893015,-10.466403,-0.3872253,-1.8414421,-6322.0806,-644.50995,-21.431917,-103.67834,-1148.6238,-212.91547,38.692814,2010-09-17,A,7641.92
21,30,-45.61926,-0.9875276,0.04262325,-0.8367039,0,3.555232,3.6833255,-1.971957,7.1362157,-14.510976,20.381126,52.990067,30.571785,-31.265453,65.62209,-8.316226,-0.96414536,-7092.3794,-1013.6362,2.73951,-1289.4728,-1487.511,-432.95117,51.286686,2012-05-11,B,4794.0
11,14,144.69626,-38.580368,-4.912682,-1.5637653,1,-0.49947047,10.691829,3.6567996,-11.032841,-33.867218,58.77639,163.24678,-213.58328,139.35556,328.46048,65.03297,31.609854,8481.656,423.08493,99.26958,1497.1753,-180.15132,39.293915,-1.7616113,2012-02-10,A,31606.3
1,30,-159.64055,-28.769987,-5.60402,-1.5211291,0,-1.8954127,2.829452,2.3234463,3.6769106,-13.260432,-18.84607,-8.236342,14.245054,-13.656858,-10.388295,0.7432465,1.2863932,-8574.529,-1430.506,-12.032495,-1185.0642,-1509.6423,-300.16336,54.521347,2011-09-16,A,2580.54
4,3,114.83487,140.84595,-8.324595,18.276396,0,-1.923294,47.934464,15.359675,16.529493,128.27774,136.6698,-2.3870232,-148.7603,-87.68964,-21.191223,31.307484,-95.420105,9964.079,154.64574,-55.153652,6347.3545,-416.3139,364.7514,-421.8479,2012-07-20,A,43033.44
36,91,7.043885,2.128706,23.006031,2.3381941,0,-1.838137,-41.2032,-3.0112205,-14.526813,-18.152527,-20.052332,-7.103514,15.646167,-17.19907,-5.0217695,4.2202797,-2.841541,-1895.0629,76.635284,-36.130917,-141.29294,-944.1072,-581.89813,8.035145,2010-10-15,A,13556.29
17,79,-35.39439,13.186061,-10.3330765,-2.092082,0,1.1164602,-8.661977,0.68612516,-15.86788,112.79521,73.36422,-15.727149,27.748367,-92.14444,-43.725964,1.4547173,-9.18538,8741.349,788.4398,-12.206165,1407.4388,-75.54245,37.397717,69.03437,2011-06-24,B,26107.71
9,16,139.24492,-68.31206,-0.8176363,-1.2591383,0,4.0555506,-29.686346,50.224117,7.408902,-32.54399,135.12251,-8.570692,113.50378,-86.66031,282.0757,34.686565,-11.359196,12927.432,-112.266075,279.6567,-526.83704,-200.92873,-339.27713,-139.72414,2012-04-06,B,39190.81
35,26,-56.997524,-7.97085,-2.701884,-0.9233608,0,3.6964707,-29.532827,-4.6627336,-8.461287,-17.366205,-7.649788,55.732784,25.721407,-32.23065,72.76019,6.326906,-2.5924208,-2252.1707,-22.599686,-25.171196,-1124.2877,-854.8055,-448.4866,64.25384,2012-06-29,B,11641.37
15,52,-131.43355,6.1572094,-2.5902994,-0.8779334,0,3.6007266,-2.7028852,0.4794278,2.6415126,-17.49186,-20.56244,-7.6841087,-52.714367,-22.766296,31.05736,-7.5758467,3.2807772,-9991.664,-1488.752,108.92701,-1139.8273,-1733.51,-422.9766,69.02477,2012-07-27,B,1683.64
4,21,-78.0079,0.06481941,-7.278443,-1.6041592,0,-1.8541551,8.306617,2.1767647,-0.6647974,31.70452,41.925144,-7.44895,15.215019,-17.135473,-9.515006,0.7502064,0.6553292,-4779.7695,-851.79126,24.219902,-955.25134,-1194.0353,-338.43515,43.31261,2011-08-26,A,7435.47
28,3,-148.37491,35.728973,-2.8046243,-1.4478358,0,-3.4664652,20.370403,0.9567429,15.730161,27.36449,-4.2830653,18.312206,-41.39691,-77.157585,86.206535,-63.802032,3.2067566,-3825.4512,-889.40155,-6.7912283,-938.5398,-1402.9006,-51.19625,88.90357,2011-12-02,A,8315.06
19,40,-814.00256,-135.88896,-0.27148515,7.943379,0,-0.32268658,-12.665007,-37.80408,-78.54316,-397.53888,-38.579967,-10.433931,43.452755,-47.237816,-29.760674,-108.43481,-4.263257,32931.71,1163.7449,462.02905,32.670628,3211.7217,1839.4932,48.72558,2010-09-24,A,55788.43
35,4,-27.269651,129.66335,6.7000437,-2.1194415,0,1.7695928,-15.743034,-2.5688913,6.1731753,-19.70301,-9.34969,62.262478,-92.406044,28.02179,-3.9836307,-28.234934,0.663017,2360.6506,211.43231,-27.303192,-446.78738,-625.9971,-233.10103,63.68175,2011-11-18,B,16754.92
42,52,148.56651,44.665802,12.517931,-1.7829059,0,3.1565197,-35.155663,1.2142181,27.11024,27.2999,-11.235011,-5.800906,19.075462,-20.751383,-4.793175,5.4473443,2.494618,-11339.025,-1716.1436,289.21692,-840.29504,-1978.0197,-526.5335,8.994681,2011-10-07,C,30.94
21,25,-41.240402,-16.349964,-4.390233,1.9032843,0,1.0918084,2.8596942,-3.3003364,-4.8928847,-10.893994,-21.651312,-22.963116,22.015894,-19.352932,-15.225242,-0.025345854,-2.6554794,3553.8352,233.5477,-21.82463,-147.88156,-387.84192,-598.72327,44.656754,2010-03-26,B,17408.13
6,85,1315.9817,115.777374,4.720234,-20.269848,1,3.9280365,5.883845,11.15957,7.5563517,-19.167978,29.923191,-6.352716,-88.06766,151.60226,-23.514776,-26.884304,3.0354986,-9861.821,-1735.1711,-17.253862,-1176.6799,-1797.1431,-278.96454,-242.2315,2011-11-25,A,1902.28
18,19,137.70592,88.95711,9.621253,1.8724532,0,3.81383,1.2968447,10.838329,11.312577,-33.259216,6.8877134,-5.659553,17.08649,-13.136045,-6.015842,5.418178,-2.2362072,-7863.174,-1716.901,24.75907,-114.51246,-1759.5533,-365.34006,-29.705954,2010-11-05,B,4282.7
26,94,600.42126,-42.158787,1.2848305,-8.238733,0,-2.9070432,-42.662876,-11.856762,-8.164023,-53.027733,26.497746,-32.303604,-66.52966,306.28644,-41.26262,92.71109,33.012688,14658.712,1096.5736,225.57756,2746.2434,1085.3748,598.2494,-215.79523,2012-01-06,A,39490.85
7,83,100.49218,-11.298343,-1.2625,-1.0612142,0,3.7965748,-8.391496,8.2741785,0.9883562,-9.490953,-22.028559,51.11624,-87.32238,-25.81107,137.92871,-9.947282,-3.5200386,-10496.095,-1538.6589,41.31746,-1112.6427,-1887.3789,-458.5711,36.725418,2012-02-03,B,704.45
41,34,-34.853817,-9.247822,-3.033908,-2.1063147,0,-0.17396683,8.561668,4.2426224,-10.117948,-10.71077,23.155375,-13.48888,18.11262,-21.056559,-13.675382,0.5043445,0.2856231,-779.2204,-6.72217,-27.631361,-1114.624,-772.69006,-419.64587,60.73219,2011-04-15,A,12780.95
1,22,-41.63062,2.5924392,-1.09189,-0.75919926,0,-1.8670149,2.4839094,0.66740334,6.6600842,-14.804228,23.341116,5.298573,21.52696,34.40333,9.292831,17.322859,-0.16925439,-5885.841,-930.06934,-7.3411345,-1422.6714,-1302.2217,-352.94064,51.78945,2012-05-18,A,6752.83
7,85,-33.64568,-3.7823052,-1.9894025,1.3383597,0,3.7682781,-9.740464,7.6169443,19.722996,-10.886446,6.633922,-8.15634,16.975319,-14.518596,-8.816353,-0.04074751,-0.887958,-10402.151,-1718.9559,86.82686,-100.01482,-1922.2894,-498.92514,22.278667,2010-04-23,B,1578.87
13,36,-24.006987,-11.6372175,-1.3387717,0.9728506,0,-0.31498128,9.966095,7.1875224,18.459435,37.18998,-23.200106,-10.448428,16.76161,-15.410911,-15.707537,-1.0462432,-1.6573248,-10225.352,-1730.6254,-42.58598,-105.11306,-1926.1968,-444.6029,40.62749,2010-03-19,A,1259.5
7,21,-183.9461,-37.79167,-4.9229026,3.8235116,1,4.2966847,-0.29546425,2.0505974,1.8820395,-11.062241,4.3271055,-8.084831,13.469969,-14.697738,-9.448911,-0.34335297,-0.9927286,-9890.357,-1694.5908,84.76705,-126.22043,-1831.6123,-441.77225,-19.945126,2010-09-10,B,1870.72
23,34,-203.59258,-61.870544,-5.6492662,-1.7596471,0,0.5338418,-4.8705535,47.670498,-4.7278867,-58.610786,29.945192,-18.391964,20.03208,-23.939875,-15.138966,0.98180413,-1.2907062,1787.2585,400.77704,12.0496855,-130.574,-614.16925,-235.23032,60.85792,2011-01-28,B,15235.57
13,34,3799.5676,117.1126,28.395826,-183.17088,0,-0.5140345,30.749147,75.66633,7.441023,106.26073,92.40423,-71.42034,-139.90294,-128.8404,-16.077042,-107.508965,-25.68623,7613.8716,267.60562,196.8519,1634.3258,-269.17468,-173.5768,97.64607,2011-12-23,A,32249.57
29,46,4522.151,104.510445,20.669783,176.39275,0,2.8460865,1.229197,102.046394,20.703182,22.355717,20.407074,56.29181,39.007435,55.179127,0.22368692,45.08206,33.225334,3576.6738,-558.4112,188.45125,-13.602274,-491.91193,-339.91696,157.90921,2010-12-24,B,27714.54
36,4,-32.132378,-15.102131,-5.2500405,0.91739905,0,-0.09441812,-28.99395,-4.2146316,1.0532242,-14.46751,-19.119009,-10.813906,17.974375,-18.716099,-8.145183,-4.4494095,-3.2929935,-2801.9287,-456.7172,-37.17487,-95.986664,-1034.4789,-576.4705,35.94918,2010-03-19,A,11378.41
1,79,385.19116,146.68477,78.2926,-13.499565,0,-0.5713175,8.523707,-16.858454,4.0843787,-44.33177,-47.388973,-9.029747,63.226376,-14.953761,-14.764169,138.19598,-10.674295,11529.198,1118.84,-56.35018,-221.31932,1271.459,43.386353,231.50745,2011-10-28,A,28364.34
9,24,-2.426371,6.9268756,-5.60402,-1.3121982,0,3.682116,-2.0286572,5.1101503,5.470465,-14.327515,30.057,-7.0952644,16.577168,-15.8008375,-9.624292,0.7940409,3.2757137,-9486.134,-1529.8713,88.214,-1107.0798,-1645.1746,-374.47342,44.85949,2011-08-05,B,2691.66
7,41,-31.166826,-1.9529604,-0.88937926,-1.416185,0,3.7453375,-8.686394,5.4357505,18.24698,-12.428062,-15.966205,-9.169961,18.620565,-21.681543,-12.451666,0.44378564,2.3926563,-10364.253,-1530.7288,80.252144,-894.0983,-1759.398,-425.97232,48.77388,2011-04-29,B,799.38
35,82,-80.957924,-11.010625,-4.6265497,-1.3715898,0,3.735275,-25.670141,7.5974874,-2.2272124,-21.178719,-21.00131,-11.142412,17.521038,-19.38021,-19.870903,3.124944,0.2817514,-3364.55,-803.0516,-24.566305,-1021.2359,-1097.2827,-196.44092,81.01119,2011-02-25,B,9001.44
35,35,81.79872,33.739426,10.465788,-1.7046188,0,3.6095066,-23.689537,-0.63420373,9.420476,-17.396475,-3.2142348,-5.666244,15.791831,-16.30351,-6.6480637,6.314674,2.016283,-7628.0493,-1416.4972,79.75003,-1032.1409,-1574.7161,-256.8961,12.946324,2011-10-28,B,4226.52
3,27,760.58136,18.267061,11.426877,4.512945,0,4.386532,-51.729073,-1.19636,17.272144,-12.645653,-10.593446,-4.350245,20.734325,-11.892999,-4.815947,6.2754703,-0.60597044,-11376.421,-1803.9037,181.9131,-81.789604,-2065.4556,-514.9697,-78.07865,2010-12-10,B,980.5
26,7,-77.710526,4.6300163,-11.573658,-3.508443,0,-1.8499824,0.8196928,5.6276355,-52.558086,3.7421992,-6.378073,-8.479216,-243.0883,-2.1695871,-2.9250503,-15.206097,3.6178105,5143.0513,-463.9466,-52.705647,-1498.2151,-582.7038,-247.8129,-81.512924,2012-04-13,A,16045.86
31,67,-117.71052,-23.506945,-4.8168955,-10.029079,0,-1.7590365,9.377873,-11.6678505,-9.08,-5.508169,-21.24748,-20.254116,38.057228,-17.48705,-24.081095,2.1344311,1.1652348,-7058.7036,-722.74884,-6.7464404,-1333.9905,-1084.3848,-360.86154,-725.6149,2011-03-11,A,5720.73
15,22,1442.4807,75.2828,22.982954,4.2563205,0,4.366157,7.2527037,7.2580266,20.01108,21.22173,-14.106731,-3.0764544,31.685925,-10.24996,-4.227699,14.945404,-1.8512682,-3769.4888,-853.87366,78.78831,-67.751015,-1276.5513,-200.70564,-64.1622,2010-12-17,B,13564.58
18,16,99.7006,1.3913863,-0.27876794,-0.87251866,0,3.74827,-5.3355694,0.66552496,4.9137607,-14.671304,-21.399601,69.66558,-114.749916,57.165375,175.30933,-11.319456,1.4279186,-7675.3794,-1358.8281,23.21005,-567.6918,-1564.6654,-159.03642,46.46633,2012-02-03,B,2521.34
8,92,-785.23694,-201.96121,-17.8121,-3.9488776,0,-17.690996,-15.414338,82.06562,63.97155,-226.22684,14.641796,-16.269638,-258.27316,-66.727646,-96.0411,-86.364006,-34.78502,39859.65,4530.84,1317.2053,1221.0427,5809.921,2149.478,-1780.2585,2012-01-20,A,65049.45
45,23,-15.938366,-5.8682466,-3.5026507,10.318347,0,2.8943043,7.6438255,-1.579527,35.10616,-6.015836,0.5906133,-4.5508375,34.266865,-32.13274,-23.019033,-3.302005,-0.8315917,16158.461,1262.5303,-163.61388,-116.093834,-336.5208,165.41966,-23.271145,2010-07-02,B,26825.01
23,87,-115.80669,-24.482645,-3.215931,-4.088176,0,1.1809176,-2.7269578,-2.295644,-16.240395,32.01183,88.87939,-40.091682,46.278763,-71.002045,-51.271435,4.925555,-10.151544,10984.951,1716.6412,29.538898,158.90729,577.77155,-197.50754,-12.097792,2011-04-01,B,33510.39
32,23,-68.68144,-16.335554,-2.887296,-1.6870435,0,-0.20868008,10.549747,10.193263,-17.560583,-12.481491,-38.82113,117.11015,67.78746,-7.8327117,155.38098,-22.526667,-4.875995,2696.8252,310.21542,-7.8407173,-456.031,-456.04135,-246.97757,69.821335,2012-05-11,A,19517.85
21,2,504.58258,240.29834,36.858414,-4.7172446,0,1.721552,2.0259843,-3.1975873,15.163392,-45.359768,-7.036304,-6.4882526,42.88783,-57.577747,-18.816702,21.333672,-22.26906,24950.553,361.63654,84.71111,1199.4939,1949.5657,861.4496,-116.27892,2011-11-04,B,47753.76
26,28,1687.147,114.62201,9.680764,21.488602,1,-1.9424738,0.3873593,5.01908,28.368223,28.03749,-13.102961,-5.702888,29.994968,-7.4591627,-3.2151997,4.5723724,-0.47414526,-11994.877,-1859.1725,93.3711,-33.404663,-2262.35,-531.0607,-493.66162,2010-11-26,A,307.95
44,85,-152.85744,-22.494583,-5.9124002,-2.1363907,0,3.1459687,-22.13677,-2.1012852,31.302248,26.68452,35.53096,-8.168295,17.054432,-22.188234,-9.043404,0.43900606,3.0859227,-11202.821,-1561.0713,201.81801,-896.45135,-1867.9155,-540.03,45.530262,2011-09-23,C,95.36
10,79,-331.37756,-69.98642,-3.5373726,11.117813,0,1.5780497,9.06183,54.380184,8.785884,72.19738,-9.060203,-5.023624,23.37367,-37.039635,-18.994997,-98.6008,-3.4700449,18335.365,1079.2335,103.780685,-120.15726,184.3792,767.0999,54.18404,2010-09-17,B,37554.85
24,16,117.18447,49.32998,0.1253398,-7.5725255,0,-0.20776434,-5.7601786,-10.455027,21.255066,-21.865906,-128.83447,85.334114,198.4362,163.4673,324.32407,-34.857086,90.92013,25916.844,13.16782,-258.77246,5336.2256,25.880695,-423.90744,-434.1105,2012-05-25,A,53847.47
36,94,-74.21388,197.18658,13.203332,-6.7896476,0,-0.7864045,-8.722541,-6.2388153,11.019241,-48.52907,-53.622875,-18.835508,-96.05301,-226.26215,-24.719631,-61.96883,-45.41302,20270.275,400.096,-10.5012865,4207.26,-298.43823,132.92282,7.087429,2011-11-18,A,35294.36
6,95,34.501686,31.877094,-2.0770438,34.82263,0,-0.97275823,-13.654577,-176.60048,71.03957,-82.198845,134.56973,17.810955,103.28571,-52.6098,-17.742357,-25.896019,-3.4733043,47720.914,4238.565,12.359678,141.99347,8946.327,1654.8263,67.35205,2010-03-12,A,85516.83
9,91,82.897804,20.32717,10.346836,2.1037614,0,3.7263296,0.4217513,-2.6796818,-21.07749,-15.184667,22.933977,-6.790917,17.517467,-12.708684,-6.5795875,5.277573,0.2702408,-11052.5205,-1753.7965,106.09246,-140.57144,-1997.8633,-512.9087,3.3946407,2010-10-29,B,745.52
22,81,-191.2771,-4.9434543,-5.042911,-1.080655,0,3.708109,-4.8534346,1.3156309,0.9757277,-14.1863,-15.353375,-8.45511,-45.88384,-9.908743,29.943953,-10.697018,0.3652144,-2312.3035,-648.28546,-17.590567,-701.2175,-806.8587,-124.156715,66.95813,2012-07-20,B,11103.11
44,94,-303.2413,21.311663,-2.8979917,-4.6213455,0,-0.6028133,-18.866056,6.756291,-13.800791,65.14911,89.42243,-10.784889,37.06017,-52.020107,-13.978447,-11.1327715,-6.334266,12535.404,752.28406,-131.82495,-1143.5038,534.29224,68.9913,120.95072,2012-07-13,C,28930.59
12,2,-761.75073,-146.3502,-3.1953197,-18.201197,0,14.093214,27.445885,27.395123,-31.738068,449.30267,26.561045,-17.512405,-422.25656,-92.0912,205.72417,-126.0051,1.2965145,42480.973,4317.0405,999.3964,2400.925,6521.0205,2766.1914,-360.90143,2012-01-20,B,71450.95
5,14,-95.18845,5.2872806,-4.64408,-0.87447727,0,3.6732085,-21.848251,4.9724646,2.4991055,-16.358181,34.20596,-7.330118,-29.453033,-18.611053,-11.747377,-8.834798,1.0078388,-8538.664,-1445.7108,25.678413,-1307.349,-1572.4023,-273.292,59.667027,2012-07-20,B,2914.72
13,21,44.95366,27.617067,15.12451,1.5786064,0,-1.9563464,16.01091,-3.8546948,10.6809635,49.484367,-22.168648,-5.412079,14.847496,-16.437773,-5.930074,8.902423,-1.937401,-4051.3667,-955.06793,14.061874,-116.66795,-1360.1677,-277.08047,4.1918435,2010-10-22,A,8638.99
4,2,-1123.279,-137.58217,5.0825844,-22.719418,0,-20.55273,5.305821,-48.641247,49.33024,486.9502,302.7319,-4.6930103,99.13887,-257.81335,-68.65569,-2.6724088,-96.83474,51031.97,4566.4307,925.8604,4283.592,10184.556,5174.0796,-12.319221,2011-04-01,A,87803.95
43,96,288.43445,7.0103955,11.894485,-4.841836,0,-0.7914246,-50.930866,2.7798944,26.454262,-27.210903,-19.41822,-20.109125,28.459309,-74.070366,-17.732342,-95.84642,-10.633555,6231.0874,916.53186,-64.74468,263.79886,342.48538,73.42552,-87.208595,2012-10-05,C,24346.35
28,83,215.46086,-16.329193,-1.1735824,-0.7374428,0,-1.833776,6.652957,-0.40653664,10.791313,27.4207,-3.2319233,62.908947,-188.25822,56.259598,211.46402,-0.33806062,21.197603,-7023.874,-517.5399,-48.948456,-714.71704,-1267.3259,-476.81302,-135.77785,2012-02-03,A,8804.37
15,54,-20.151375,-2.6640043,-1.1355481,1.2315494,0,3.6488028,-1.8646989,31.801373,14.326606,22.028252,-9.944647,-6.606784,17.982094,-14.252112,-8.624775,-0.36706924,-0.31035292,-11525.641,-1772.7733,189.07951,-89.28531,-2066.1248,-614.246,28.84134,2010-05-14,B,85.0
35,52,-27.426497,-7.749879,-1.6458478,1.0924567,0,0.9889992,-24.321985,34.41645,28.995052,-8.88252,2.8182056,-10.741197,17.314684,-17.711006,-15.625848,-4.4861827,-2.7497916,-9423.901,-1733.954,-44.54101,-92.16162,-1866.909,-532.273,37.94458,2010-03-12,B,2550.31
29,35,-21.812647,3.8934116,-0.9710766,-1.2960957,0,3.604103,-10.810476,-0.88862085,-0.59246075,-13.812668,0.29498568,-6.9277277,18.146837,-14.601939,-11.599489,-0.3540241,2.1852753,-8533.954,-1513.0708,79.18018,-1136.6509,-1565.9644,-304.19043,53.2697,2011-05-06,B,3504.47
20,94,-211.00703,11.202477,-2.2343984,-10.796657,0,-20.363703,-18.847858,49.554882,-1.9232035,-95.926155,79.998474,-25.12506,123.2533,-156.55315,-49.347332,-24.231564,-58.538635,39747.914,990.9899,209.8837,6510.984,5317.2373,1533.408,-206.62572,2011-05-27,A,72585.47
5,26,-27.292181,4.8975945,-5.60402,-1.4113724,0,3.6819315,-25.10146,2.9791093,-1.6701087,-14.739131,35.529675,-6.99006,17.25498,-16.921026,-11.51535,0.6487578,2.879617,-9861.095,-1552.479,106.6203,-1163.6763,-1736.2324,-424.32843,46.77553,2011-07-01,B,1258.12
34,49,136.2644,93.07355,9.772547,1.8306215,0,-2.3513448,9.651852,34.49107,92.771675,54.74034,9.407032,-4.833308,15.817536,-13.363506,-3.9563315,1.5584068,-2.237246,-8073.7163,-1452.546,31.615074,-118.16805,-1728.4641,-433.4853,-45.630333,2010-11-12,A,3461.16
20,31,-24.914583,74.24113,5.0954876,-1.6724917,0,-1.9324319,9.75474,-0.27501443,17.036415,-15.269576,23.560102,0.97392064,-65.66106,23.306454,0.66427004,4.1750307,0.5724025,-8348.785,-1497.9972,12.082698,-1201.909,-1523.1027,-264.22025,38.008118,2011-11-18,A,3353.58
11,7,102.58335,295.19357,2.8229086,-14.656644,0,-0.64490384,1.0841172,-8.848842,10.212528,-8.6384,69.194954,-39.97888,-198.58301,27.485716,78.8932,-146.63959,7.7059746,18183.047,523.6863,-204.68059,1025.4044,166.77919,-107.46992,-367.19165,2011-11-11,A,43681.86
5,58,31.446404,41.96948,7.8422866,-1.4187284,0,3.6497273,-47.461697,-2.8961325,7.201075,-18.288033,35.873974,-6.4347696,17.485483,-21.842836,-9.049301,-19.178808,1.2256762,-10558.477,-1596.2407,165.3079,-1082.0497,-1866.4231,-479.53076,21.845034,2012-10-12,B,2155.0
9,36,1693.5107,106.152336,9.680764,21.287056,1,15.484313,-4.822082,-1.3754827,88.404564,-17.250675,17.9044,-5.700995,28.928432,-8.314524,-2.9364457,4.7880964,0.025585577,-11801.05,-1883.0073,122.74361,-62.51323,-2256.573,-533.6907,-438.20496,2010-11-26,B,1076.0
7,28,37.818363,-18.665813,-1.4483376,-1.6925913,1,4.324981,-9.021337,8.088859,-7.772283,-11.9817,-23.546564,51.330585,-111.5088,-27.973648,132.59439,22.476978,-14.62344,-10928.907,-1596.1322,49.204315,-945.88184,-1936.4529,-516.8752,-29.059824,2012-02-10,B,200.51
32,28,-160.30827,-21.210047,-6.0958953,-1.5805194,0,-1.8216982,8.644537,-1.1683536,8.4716015,-11.802877,-16.986721,-8.835255,16.693901,-19.490757,-8.575755,0.9142197,2.7397203,-10675.133,-1521.1251,154.5425,-1066.6659,-1799.1252,-527.94635,54.4605,2011-09-23,A,646.62
35,92,-141.07208,-9.182277,-2.6112695,-5.4046693,0,1.2376136,-41.940582,-2.7036433,6.383657,-41.868797,-38.600567,60.918327,55.514103,-66.694534,196.93486,-21.36841,48.09447,14204.047,1747.6686,-205.14233,862.1637,1024.6439,-244.66376,76.13156,2012-08-03,B,36620.61
6,6,-108.846634,-0.42627904,-6.85848,2.0189965,0,-1.7310787,10.26698,7.0502515,-14.80898,-14.00562,16.112307,-6.4917736,19.90449,-16.561584,-8.661793,0.42284724,-1.9180996,-5927.249,-698.3033,23.742006,-115.32426,-1393.0293,-262.43973,64.05876,2010-08-20,A,9631.41
42,32,-35.826042,14.424623,-4.865814,0.09069977,0,3.139243,-18.143972,4.4969068,23.191284,26.751295,28.74079,-7.230414,18.58903,-20.367384,-6.990026,-6.2450967,2.5425906,-11363.096,-1646.5867,368.94348,-859.6228,-1952.3043,-529.8873,32.685978,2012-08-10,C,10.0
26,35,-29.197458,3.6648827,-1.0229838,-1.3042125,0,-1.8288405,2.168575,-0.8465688,-2.1291225,-15.582025,-17.002794,-7.3017216,19.629894,-15.592968,-11.248074,0.70764685,2.7400475,-9094.64,-1510.1718,85.29912,-1227.9325,-1592.9143,-295.86578,47.82905,2011-06-17,A,2480.5
22,40,-205.39919,18.752827,-0.27148515,10.511667,0,1.207931,40.699432,7.494123,16.056293,-21.362778,-28.561678,-10.26167,42.79257,-56.014507,-29.048733,-103.02699,-4.261712,31688.111,1291.956,281.65628,119.59732,3100.576,1841.0117,62.190292,2010-07-02,B,56782.44
15,19,-67.99346,-22.502748,-6.0958953,-1.2394742,0,3.6310868,-2.6429713,-2.5043948,-1.9709184,-16.231304,-17.714592,-8.877999,20.032831,-15.688793,-8.639081,0.6049427,2.707746,-10203.578,-1586.9594,190.39159,-1128.5317,-1733.7493,-479.45627,56.59206,2011-09-02,B,1111.73
11,31,-27.021156,3.8830347,0.099591404,-0.84284806,0,-1.8425565,10.312672,1.4485669,6.3150926,-15.903288,23.491837,6.0541577,19.822031,-15.895869,-12.246458,-5.8268843,2.385849,-8879.691,-1514.9725,102.14349,-1243.6144,-1699.7881,-421.2955,49.090527,2012-05-18,A,2788.5
5,97,-154.02005,-38.931713,-2.8300612,-1.6280969,0,3.683999,-22.343264,2.3639274,-1.2553358,-21.315603,32.40356,-5.707399,-78.43649,-20.387716,-18.952326,-6.887256,2.1413157,-10438.439,-1543.817,106.21924,-1108.8093,-1758.6862,-509.1797,57.020287,2012-01-13,B,676.9
4,37,196.30557,13.290606,0.009679409,0.1497202,0,-1.8403873,9.856891,-0.69741535,6.5330544,36.304146,48.25411,92.15171,75.04138,39.687298,276.25815,23.849566,-1.5246403,-8026.4956,-1406.2994,-30.831852,-1166.9137,-1591.7599,-235.30371,38.04523,2012-04-06,A,3979.94
21,11,-197.05403,-40.579597,-6.918206,1.9835975,0,3.7968,3.286976,3.7170734,-15.659988,-14.924581,-16.680542,-8.238509,13.336049,-18.728695,-10.646146,0.3740272,-1.8746231,-4739.19,-645.8015,-7.9916854,-88.462814,-1171.6396,-196.18819,58.199368,2010-09-24,B,8886.61
15,90,59.1726,-44.58822,-2.6809354,-0.98196745,0,1.1978774,-4.168748,2.8064432,5.0960164,-21.608133,-21.332869,-3.5438006,-92.93339,-13.877152,-18.540453,-9.626158,-5.4447093,-6228.6514,-1012.2365,-109.90026,-1334.8954,-1217.9275,-446.98322,86.27863,2012-01-06,B,5968.08
